             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6701059        0.600000          191.71           21.71         0.04352            4.53    1.001+0.000j
      4.6701059        0.610000          195.04           21.07         0.04359            4.66    1.000+0.000j
      4.6701059        0.620000          198.60           20.46         0.04365            4.81    1.018+0.000j
      4.6701059        0.630000          202.36           19.88         0.04372            4.94    1.004+0.000j
      4.6701059        0.640000          206.34           19.34         0.04378            5.08    1.009+0.000j
      4.6701059        0.650000          210.53           18.84         0.04384            5.25    1.027+0.000j
      4.6701059        0.660000          214.93           18.36         0.04394            5.40    1.002+0.000j
      4.6701059        0.670000          219.54           17.92         0.04399            5.53    1.001+0.000j
      4.6701059        0.680000          224.34           17.49         0.04409            5.66    1.001+0.000j
      4.6701059        0.690000          229.35           17.11         0.04414            5.84    1.056+0.000j
      4.6701059        0.700000          234.56           16.73         0.04420            6.01    1.001+0.000j
      4.6701059        0.710000          239.97           16.38         0.04424            6.15    1.000+0.000j
      4.6701059        0.720000          245.58           16.06         0.04433            6.34    1.003+0.000j
      4.6701059        0.730000          251.37           15.77         0.04439            6.50    1.025+0.000j
      4.6701059        0.740000          257.36           15.47         0.04447            6.69    1.029+0.000j
      4.6701059        0.750000          263.54           15.21         0.04454            6.86    1.006+0.000j
      4.6701059        0.760000          269.91           14.96         0.04461            7.03    1.011+0.000j
      4.6701059        0.770000          276.46           14.74         0.04468            7.18    1.005+0.000j
      4.6701059        0.780000          283.19           14.52         0.04475            7.40    1.000+0.000j
      4.6701059        0.790000          290.11           14.33         0.04480            7.61    1.005+0.000j
      4.6701059        0.800000          297.20           14.14         0.04490            7.78    1.001+0.000j
      4.6701059        0.810000          304.47           13.98         0.04497            7.97    1.004+0.000j
      4.6701059        0.820000          311.91           13.82         0.04504            8.17    1.003+0.000j
      4.6701059        0.830000          319.52           13.69         0.04513            8.38    1.106+0.000j
      4.6701059        0.840000          327.31           13.56         0.04520            8.58    1.000+0.000j
      4.6701059        0.850000          335.26           13.45         0.04526            8.79    1.007+0.000j
      4.6701059        0.860000          343.38           13.35         0.04533            8.99    1.000+0.000j
      4.6701059        0.870000          351.66           13.26         0.04541            9.22    1.001+0.000j
      4.6701059        0.880000          360.10           13.18         0.04549            9.44    1.007+0.000j
      4.6701059        0.890000          368.70           13.11         0.04556            9.64    1.000+0.000j
      4.6701059        0.900000          377.45           13.06         0.04563            9.86    1.002+0.000j
      4.6701059        0.910000          386.36           13.00         0.04571           10.09    1.006+0.000j
      4.6701059        0.920000          395.42           12.97         0.04578           10.31    1.001+0.000j
      4.6701059        0.930000          404.62           12.95         0.04585           10.53    1.002+0.000j
      4.6701059        0.940000          413.98           12.93         0.04592           10.78    1.000+0.000j
      4.6701059        0.950000          423.48           12.92         0.04599           10.99    1.016+0.000j
      4.6701059        0.960000          433.12           12.92         0.04607           11.26    1.002+0.000j
      4.6701059        0.970000          442.90           12.93         0.04615           11.48    1.000+0.000j
      4.6701059        0.980000          452.81           12.95         0.04621           11.73    1.004+0.000j
      4.6701059        0.990000          462.86           12.98         0.04628           11.96    1.008+0.000j
      4.6701079        0.000000          476.52          354.52         0.03840            0.69    1.002+0.000j
