             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
      4.6701020        0.080000          461.32          260.21         0.00649            9.10           1.111           0.000           0.000          36.322           0.000           1.653          10.302           0.000           0.000           0.000           4.117           2.386           0.000           0.000           3.610           0.835           9.938
      4.6701020        0.090000          448.35          249.12         0.00590            9.06           1.000           0.000           0.000          34.342           0.000           1.653          10.302           0.000           0.000           0.000           3.874           2.402           0.000           0.000           3.697           0.802          10.182
      4.6701020        0.100000          435.66          238.02         0.00030            9.30           2.821           0.000           0.000          32.399           0.000           1.653          10.302           0.000           0.000           0.000           3.532           2.425           0.000           0.000           3.928           0.797          10.596
      4.6701020        0.110000          423.20          227.34         0.00613            8.66           1.022           0.000           0.000          30.545           0.000           1.653          10.302           0.000           0.000           0.000           3.392           2.438           0.000           0.000           3.846           0.679          10.756
      4.6701020        0.120000          411.05          216.84         0.00513            8.67           1.001           0.000           0.000          28.719           0.000           1.653          10.302           0.000           0.000           0.000           3.147           2.457           0.000           0.000           3.956           0.653          10.909
      4.6701020        0.130000          399.21          206.56         0.00003            8.84           3.802           0.000           0.000          26.947           0.000           1.653          10.302           0.000           0.000           0.000           2.882           2.477           0.000           0.000           4.148           0.640          11.026
      4.6701020        0.140000          387.71          196.64         0.00024            8.71           2.592           0.000           0.000          25.258           0.000           1.653          10.302           0.000           0.000           0.000           2.688           2.494           0.000           0.000           4.225           0.590          11.007
      4.6701020        0.150000          376.55          187.11         0.00018            8.62           9.937           0.000           0.000          23.637           0.000           1.653          10.302           0.000           0.000           0.000           2.514           2.511           0.000           0.000           4.275           0.559          10.859
      4.6701020        0.160000          365.76          177.86         0.00002            8.52           9.912           0.000           0.000          22.090           0.000           1.653          10.302           0.000           0.000           0.000           2.344           2.528           0.000           0.000           4.340           0.520          10.661
      4.6701020        0.170000          355.34          169.10         0.00005            8.45           4.265           0.000           0.000          20.608           0.000           1.653          10.302           0.000           0.000           0.000           2.205           2.543           0.000           0.000           4.390           0.491          10.289
      4.6701020        0.180000          345.31          160.43         0.00014            8.36           9.995           0.000           0.000          19.215           0.000           1.653          10.302           0.000           0.000           0.000           2.040           2.561           0.000           0.000           4.454           0.455          10.010
      4.6701020        0.190000          335.67          152.30         0.00036            8.29           1.229           0.000           0.000          17.885           0.000           1.653          10.302           0.000           0.000           0.000           1.909           2.576           0.000           0.000           4.507           0.426           9.550
      4.6701020        0.200000          326.42          144.53         0.00012            8.23           1.377           0.000           0.000          16.626           0.000           1.653          10.302           0.000           0.000           0.000           1.787           2.591           0.000           0.000           4.565           0.396           9.030
      4.6701020        0.210000          317.46          130.57         0.00000            8.28           9.349           0.000           0.000          15.826           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.689           0.000           0.000           4.526           0.418          12.212
      4.6701020        0.220000          309.11          130.09         0.00016            8.13           1.048           0.000           0.000          14.318           0.000           1.653          10.302           0.000           0.000           0.000           1.567           2.621           0.000           0.000           4.655           0.352           7.831
