             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.4432673        6.030000          499.85           45.93         0.00000           21.88    5.004+0.000j
     93.4432673        6.035000          504.50           44.06         0.00000           22.01    3.477+0.000j
     93.4432673        6.040000          509.14           42.16         0.00000           22.13    9.806+0.000j
     93.4432673        6.045000          513.79           40.26         0.00000           22.26    5.954+0.000j
     93.4432673        6.050000          518.44           38.38         0.00003           22.35    1.761+0.000j
     93.4432673        6.055000          523.08           36.51         0.00000           22.47    5.173+0.000j
     93.4432673        6.060000          527.71           34.67         0.00000           22.56    9.766+0.000j
     93.4432673        6.065000          532.34           32.86         0.00001           22.65    5.931+0.000j
     93.4432673        6.070000          536.96           31.07         0.00003           22.73    9.992+0.000j
     93.4432673        6.075000          541.57           29.33         0.00000           22.81    1.301+0.000j
     93.4432673        6.080000          546.17           27.62         0.00002           22.86    1.099+0.000j
     93.4432673        6.085000          550.76           25.96         0.00002           22.92    1.206+0.000j
     93.4432673        6.090000          555.33           24.34         0.00000           22.97    1.377+0.000j
     93.4432673        6.095000          559.90           22.78         0.00000           23.01    4.480+0.000j
     93.4432673        6.100000          564.45           21.26         0.00001           23.05    1.199+0.000j
     93.4432673        6.105000          568.99           19.80         0.00001           23.06    3.828+0.000j
     93.4432673        6.110000          573.51           18.40         0.00003           23.09    1.319+0.000j
     93.4432673        6.115000          578.03           17.04         0.00000           23.10    6.305+0.000j
     93.4432673        6.120000          582.53           15.76         0.00002           23.10    8.824+0.000j
     93.4432673        6.125000          587.02           14.51         0.00000           23.09    1.759+0.000j
     93.4432673        6.130000          591.51           13.32         0.00001           23.09    2.558+0.000j
     93.4432673        6.135000          595.98           12.20         0.00003           23.07    1.021+0.000j
     93.4432673        6.140000          600.45           11.13         0.00003           23.04    1.678+0.000j
     93.4432673        6.145000          604.90           10.13         0.00000           23.01    5.633+0.000j
     93.4432673        6.150000          609.36            9.16         0.00001           22.98    9.876+0.000j
     93.4432673        6.155000          613.81            8.27         0.00000           22.93    1.298+0.000j
     93.4432673        6.160000          618.26            7.43         0.00000           22.87    5.468+0.000j
     93.4432673        6.165000          622.70            6.64         0.00000           22.81    3.297+0.000j
     93.4432673        6.170000          627.15            5.91         0.00000           22.75    5.790+0.000j
     93.4432673        6.175000          631.61            5.22         0.00000           22.67    3.831+0.000j
     93.4432673        6.180000          636.06            4.59         0.00000           22.58    6.571+0.000j
     93.4432673        6.185000          640.53            4.01         0.00000           22.50    5.119+0.000j
     93.4432673        6.190000          645.01            3.47         0.00000           22.40    7.195+0.000j
     93.4432673        6.195000          649.50            2.99         0.00001           22.30    1.700+0.000j
     93.4443564        5.700000          299.38           34.79         0.00708           11.22    1.000+0.000j
