             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7279703        4.732000          305.08           35.54         0.00435           15.05    9.999+0.000j
      4.7279703        4.744000          312.48           35.59         0.00444           15.21   10.000+0.000j
      4.7279703        4.756000          320.04           35.67         0.00453           15.37    9.999+0.000j
      4.7279703        4.768000          327.77           35.78         0.00463           15.49    9.999+0.000j
      4.7279703        4.780000          335.67           35.92         0.00472           15.64   10.000+0.000j
      4.7279703        4.792000          343.72           36.09         0.00481           15.77   10.000+0.000j
      4.7279703        4.804000          351.93           36.29         0.00491           15.88   10.000+0.000j
      4.7279703        4.816000          360.28           36.51         0.00501           15.97    9.999+0.000j
      4.7279703        4.828000          368.79           36.77         0.00510           16.07    9.999+0.000j
      4.7279703        4.840000          377.43           37.06         0.00520           16.13   10.000+0.000j
      4.7279703        4.852000          386.21           37.37         0.00530           16.21    9.999+0.000j
      4.7279703        4.864000          395.12           37.72         0.00540           16.26   10.000+0.000j
      4.7279703        4.876000          404.16           38.09         0.00550           16.31    9.999+0.000j
      4.7279703        4.888000          413.31           38.50         0.00561           16.33   10.000+0.000j
      4.7279703        4.900000          422.58           38.93         0.00571           16.35   10.000+0.000j
      4.7279703        4.912000          431.96           39.40         0.00582           16.34   10.000+0.000j
      4.7279703        4.924000          441.45           39.90         0.00592           16.34   10.000+0.000j
      4.7279703        4.936000          451.03           40.43         0.00603           16.31   10.000+0.000j
      4.7279703        4.948000          460.70           40.99         0.00613           16.30   10.000+0.000j
      4.7279703        4.960000          470.46           41.58         0.00624           16.26   10.000+0.000j
      4.7279703        4.972000          480.30           42.20         0.00635           16.21    9.999+0.000j
      4.7279703        4.984000          490.22           42.86         0.00646           16.15   10.000+0.000j
      4.7279703        4.996000          500.20           43.55         0.00656           16.08   10.000+0.000j
      4.7279703        5.008000          510.25           44.27         0.00667           16.00   10.000+0.000j
      4.7279703        5.020000          520.36           45.03         0.00678           15.93   10.000+0.000j
      4.7279703        5.032000          530.51           45.81         0.00689           15.84    9.999+0.000j
      4.7279703        5.044000          540.72           46.64         0.00700           15.74   10.000+0.000j
      4.7279703        5.056000          550.96           47.49         0.00712           15.63    9.999+0.000j
      4.7279703        5.068000          561.24           48.38         0.00723           15.52    9.999+0.000j
      4.7279703        5.080000          571.55           49.31         0.00734           15.39   10.000+0.000j
      4.7279703        5.092000          581.88           50.27         0.00745           15.28    9.999+0.000j
      4.7279703        5.104000          592.23           51.26         0.00756           15.15   10.000+0.000j
      4.7279703        5.116000          602.60           52.30         0.00767           15.01    9.999+0.000j
      4.7279703        5.128000          612.98           53.36         0.00779           14.86   10.000+0.000j
      4.7279703        5.140000          623.36           54.47         0.00790           14.73   10.000+0.000j
      4.7279703        5.152000          633.75           55.61         0.00801           14.59   10.000+0.000j
      4.7279703        5.164000          644.13           56.78         0.00812           14.44    9.998+0.000j
      4.7279703        5.176000          654.50           58.00         0.00823           14.24   10.000+0.000j
      4.7279703        5.188000          664.86           59.25         0.00835           14.14   10.000+0.000j
      4.7289604        4.000000          169.95           91.05         0.00117            8.21    9.982+0.000j
