             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7279703        4.792000          439.13           34.12         0.05251           59.80    1.505+0.000j
      4.7279703        4.804000          451.95           34.29         0.05264           61.11    1.275+0.000j
      4.7279703        4.816000          465.08           34.49         0.05277           62.36    1.001+0.000j
      4.7279703        4.828000          478.50           34.72         0.05289           63.57    1.015+0.000j
      4.7279703        4.840000          492.21           34.98         0.05301           64.72    2.106+0.000j
      4.7279703        4.852000          506.20           35.27         0.05312           65.84    1.016+0.000j
      4.7279703        4.864000          520.48           35.59         0.05323           66.90    8.554+0.000j
      4.7279703        4.876000          535.03           35.94         0.05334           67.96    7.896+0.000j
      4.7279703        4.888000          549.85           36.32         0.05343           68.90    5.507+0.000j
      4.7279703        4.900000          564.93           36.73         0.05353           69.80    1.971+0.000j
      4.7279703        4.912000          580.26           37.17         0.05361           70.68    9.994+0.000j
      4.7279703        4.924000          595.84           37.64         0.05370           71.49    1.003+0.000j
      4.7279703        4.936000          611.65           38.14         0.05379           72.32    1.163+0.000j
      4.7279703        4.948000          627.70           38.68         0.05385           72.91    4.478+0.000j
      4.7279703        4.960000          643.96           39.25         0.05392           73.53    1.814+0.000j
      4.7279703        4.972000          660.44           39.85         0.05399           74.12    8.880+0.000j
      4.7279703        4.984000          677.11           40.48         0.05405           74.61    1.031+0.000j
      4.7279703        4.996000          693.99           41.14         0.05410           75.07    4.425+0.000j
      4.7279703        5.008000          711.04           41.84         0.05415           75.45    1.644+0.000j
      4.7279703        5.020000          728.27           42.58         0.05420           75.78    5.703+0.000j
      4.7279703        5.032000          745.66           43.34         0.05423           76.06    1.170+0.000j
      4.7279703        5.044000          763.20           44.14         0.05428           76.25    1.000+0.000j
      4.7279703        5.056000          780.89           44.98         0.05431           76.38    9.219+0.000j
      4.7279703        5.068000          798.70           45.85         0.05434           76.51    1.121+0.000j
      4.7279703        5.080000          816.64           46.76         0.05435           76.53    2.891+0.000j
      4.7279703        5.092000          834.69           47.70         0.05438           76.54    2.233+0.000j
      4.7279703        5.104000          852.84           48.68         0.05439           76.45    7.476+0.000j
      4.7279703        5.116000          871.09           49.69         0.05440           76.36    1.008+0.000j
      4.7279703        5.128000          889.41           50.74         0.05441           76.18    1.000+0.000j
      4.7279703        5.140000          907.80           51.83         0.05441           75.96    9.981+0.000j
      4.7279703        5.152000          926.25           52.95         0.05441           75.73    1.008+0.000j
      4.7279703        5.164000          944.75           54.12         0.05441           75.41    9.990+0.000j
      4.7279703        5.176000          963.29           55.32         0.05440           74.99    9.919+0.000j
      4.7279703        5.188000          981.86           56.56         0.05440           74.70    1.070+0.000j
      4.7289604        4.000000          167.76           90.24         0.04167            1.35    1.645+0.000j
